epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,b
0,0.33481384680136234,7.0,7,True,False,(sqrt_eu1*(tanh(a)*tanh(f))),[mul sqrt_eu1 mul tanh a tanh f],-9.219582672263362,1.0
0,0.29059881621420675,4.0,4,True,False,(1.0*tanh(f)),[mul 1.0 tanh f],1.0,1.0
0,0.30004442605903603,6.0,6,True,False,(f*(sqrt_eu1*tanh(sqrt_eu1))),[mul f mul sqrt_eu1 tanh sqrt_eu1],1.0,1.0
0,0.31766430409640267,5.0,5,True,False,(tanh(sqrt_eu1)*tanh(sqrt_eu2)),[mul tanh sqrt_eu1 tanh sqrt_eu2],1.0,1.0
0,0.5115222248441879,6.0,6,True,True,(b*(tanh(d)*1.0)),[mul b mul tanh d 1.0],1.0,-5.621016299160204
0,0.29058763234658713,6.0,6,True,False,tanh((d*(d*f))),[tanh mul d mul d f],1.0,1.0
0,0.2950142699569173,4.0,4,True,False,tanh((sqrt_eu1*sqrt_eu2)),[tanh mul sqrt_eu1 sqrt_eu2],1.0,1.0
0,0.3682454633860295,6.0,6,True,False,tanh((a*(sqrt_eu1*sqrt_eu1))),[tanh mul a mul sqrt_eu1 sqrt_eu1],-653.3809858665047,1.0
0,0.2541174181595111,4.0,4,True,False,(f*tanh(sqrt_eu1)),[mul f tanh sqrt_eu1],1.0,1.0
0,0.36824550109336857,6.0,6,True,False,tanh((1.0*(a*f))),[tanh mul 1.0 mul a f],-4.029831812812816,1.0
0,0.2905876184889774,4.0,4,True,False,tanh((sqrt_eu2*f)),[tanh mul sqrt_eu2 f],1.0,1.0
0,0.3176638250252294,6.0,6,True,False,tanh((1.0*(sqrt_eu1*1.0))),[tanh mul 1.0 mul sqrt_eu1 1.0],1.0,1.0
0,0.32590660396883486,6.0,6,True,False,((tanh(b)*b)*1.0),[mul mul tanh b b 1.0],1.0,-6.81782325427754e-17
0,0.32590660396883125,5.0,5,True,False,(a*(b*b)),[mul a mul b b],0.6331481819599061,3.8481431726002753e-07
0,0.2905889035985244,8.0,8,True,False,tanh((1.0*((1.0*1.0)*sqrt_eu2))),[tanh mul 1.0 mul mul 1.0 1.0 sqrt_eu2],1.0,1.0
0,0.268829825605246,5.0,5,True,False,((1.0*sqrt_eu1)*sqrt_eu2),[mul mul 1.0 sqrt_eu1 sqrt_eu2],1.0,1.0
0,0.3682455011843433,4.0,4,True,False,tanh((d*b)),[tanh mul d b],1.0,-16.39287738836994
0,0.32590660396883486,10.0,10,True,False,(sqrt_eu1*(sqrt_eu2*((tanh(a)*f)*a))),[mul sqrt_eu1 mul sqrt_eu2 mul mul tanh a f a],-3.767198290124948e-17,1.0
0,0.3682454976941865,4.0,4,True,False,tanh((a*sqrt_eu1)),[tanh mul a sqrt_eu1],-72.12193527421522,1.0
0,0.42691497601864,4.0,4,True,False,(sqrt_eu2*tanh(a)),[mul sqrt_eu2 tanh a],-0.451445712845584,1.0
0,0.29495639717734096,6.0,6,True,False,tanh((sqrt_eu1*(d*sqrt_eu2))),[tanh mul sqrt_eu1 mul d sqrt_eu2],1.0,1.0
